Kind,Name,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodDefault,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountLine_Html,CountLineInactive,CountLine_Javascript,CountLine_Php,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtEmpty,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Static Function Template,memusage::DynamicUsage,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,1,0,,,,0,0,3,,1,1,1,0,,,0,1,,,1,1,1,1,,0,,,,,0,,,0,0,,0.00,,,,
Static Function Template,memusage::DynamicUsage,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,1,0,,,,0,0,3,,1,1,1,0,,,0,1,,,1,1,1,1,,0,,,,,0,,,0,0,,0.00,,,,
Static Function Template,memusage::DynamicUsage,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,1,0,,,,0,0,3,,1,1,1,0,,,0,1,,,1,1,1,1,,0,,,,,0,,,0,0,,0.00,,,,
Static Function Template,memusage::DynamicUsage,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,1,0,,,,0,0,2,,1,1,1,0,,,0,1,,,2,2,2,1,,0,,,,,0,,,0,0,,0.00,,,,
Static Function Template,memusage::DynamicUsage,,,,0,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,0,,,,4,,,1,1,3,,,,0,0,2,,1,1,1,0,,,0,1,,,2,2,2,1,,0,,,,,0,,,0,0,,0.75,,,,
Static Function Template,memusage::DynamicUsage,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,1,0,,,,0,0,4,,1,1,1,0,,,0,1,,,1,1,1,1,,0,,,,,0,,,0,0,,0.00,,,,
Static Function Template,memusage::DynamicUsage,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,1,0,,,,0,0,4,,1,1,1,0,,,0,1,,,1,1,1,1,,0,,,,,0,,,0,0,,0.00,,,,
Static Function Template,memusage::IncrementalDynamicUsage,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,0,,,,4,,,1,1,0,,,,0,0,2,,1,1,1,0,,,0,1,,,1,1,1,1,,0,,,,,0,,,0,0,,0.00,,,,
Static Function Template,memusage::IncrementalDynamicUsage,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,1,1,0,,,,0,0,2,,1,1,1,0,,,0,1,,,1,1,1,1,,0,,,,,0,,,0,0,,0.00,,,,
Static Function Template,memusage::IncrementalDynamicUsage,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,1,1,0,,,,0,0,2,,1,1,1,0,,,0,1,,,1,1,1,1,,0,,,,,0,,,0,0,,0.00,,,,
Static Function,memusage::MallocUsage,,,,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,,,,0,,,,12,,,1,8,1,,,,0,0,2,,4,4,7,0,,,0,7,,,4,4,4,4,,3,,,,,3,,,1,3,,0.08,,,,
Struct Template,memusage::boost_unordered_node,0,0,0,0,5,0,0,0,0,0,,0,0,0,0,1,0,0,,0,0,,,,,0,1,,1,0,,0,,0,0,0,,0,,0,0,,0,,,,,,,,,5,,,,0,,,,5,,,2,0,0,,,,0,0,,,,,1,1,,,0,0,,,,,,,,,0,0,0,0,,,1,,,0,0.00,0,0,0,0
Struct,memusage::stl_shared_counter,0,0,0,0,6,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,,,,0,3,,0,0,,3,,0,0,0,,0,,0,0,,0,,,,,,,,,8,,,,0,,,,6,,,4,0,2,,,,0,0,,,,,3,3,,,0,0,,,,,,,,,0,0,0,0,,,0,,,0,0.33,0,0,0,0
Struct Template,memusage::stl_tree_node,0,0,0,0,9,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,,,,0,5,,5,0,,0,,0,0,0,,0,,0,0,,0,,,,,,,,,9,,,,0,,,,9,,,6,0,0,,,,0,0,,,,,5,5,,,0,0,,,,,,,,,0,0,0,0,,,0,,,0,0.00,0,0,0,0
File,merger.cc,0,9,1,25,153,21,3,3,3,1,,10,0,9,1,,,,1,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,197,,,,25,,,,149,,,51,75,21,,,,0,4,,,,76,116,41,,,0,75,,,,,,,,,5,5,6,3,,,,4,,,0.14,38,38,39,18
File,merger.h,0,0,0,6,9,13,0,0,0,0,,0,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,6,,,,6,,,6,0,13,,,,0,3,,,,3,4,4,,,0,0,,,,,,,,,0,0,0,0,,,,0,,,2.17,0,0,0,0
File,merkle.cpp,0,16,4,9,115,64,4,4,5,1,,19,0,16,4,,,,0,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,187,,,,9,,,,112,,,27,71,64,,,,0,3,,,,68,99,27,,,0,72,,,,,,,,,20,20,21,1,,,,4,,,0.57,31,31,32,7
File,merkle.h,0,0,0,8,14,16,0,0,0,0,,0,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,8,,,,6,,,6,3,16,,,,0,8,,,,6,6,6,,,0,0,,,,,,,,,0,0,0,0,,,,0,,,2.67,0,0,0,0
Class,merkle_blocks.MerkleBlockTest,,,,,,,1,1,1,0,,23,3,18,2,1,,0,,,,,,,,3,4,,,,,,,3,14,,,,,,,,,,,,,,,,,73,,,,12,,,,55,,,4,51,6,,,,,,,,,,,4,,,,51,,,,,,,,,2,2,,1,,,2,1,,,0.11,4,4,4,3
Function,merkle_blocks.MerkleBlockTest.__init__,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,0,,,,4,,,1,3,0,,,,,,,,1,,,1,,,,3,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,
Function,merkle_blocks.MerkleBlockTest.run_test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,8,,,,39,,,1,38,4,,,,,,,,2,,,1,,,,38,,,2,2,2,1,,,,,,,,,,1,,,0.10,,,,
Function,merkle_blocks.MerkleBlockTest.setup_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,1,,,,11,,,1,10,2,,,,,,,,1,,,1,,,,10,,,1,1,1,1,,,,,,,,,,0,,,0.18,,,,
File,merkle_blocks.py,,,,,,,1,1,1,0,,23,3,18,2,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,,16,,,,59,,,6,53,13,,,,,,,,2,,59,6,,,,53,,,2,2,2,1,,,2,2,,1,,,,1,,,0.22,4,4,4,3
File,merkle_tests.cpp,0,27,5,8,113,21,7,7,7,2,,30,0,27,5,,,,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,136,,,,8,,,,109,,,46,63,21,,,,0,4,,,,83,147,97,,,0,50,,,,,,,,,17,17,17,6,,,,5,,,0.19,22,22,22,8
File,merkleblock.cpp,1,16,4,21,131,33,4,4,5,2,,20,1,16,4,,,,0,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,183,,,,21,,,,127,,,22,95,33,,,,0,4,,,,71,104,23,,,0,81,,,,,,,,,9,9,9,8,,,,3,,,0.26,32,32,36,18
File,merkleblock.h,0,3,0,26,63,69,1,1,1,1,,3,0,3,0,,,,2,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,157,,,,26,,,,55,,,29,19,69,,,,0,8,,,,47,58,33,,,0,25,,,,,,,,,4,4,4,1,,,,2,,,1.25,13,13,13,10
File,miner.cpp,3,21,5,79,416,123,4,4,5,2,,29,3,21,5,,,,1,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,610,,,,79,,,,391,,,67,264,123,,,,0,25,,,,218,290,65,,,1,224,,,,,,,,,12,12,15,9,,,,3,,,0.31,72,72,83,44
File,miner.h,0,5,0,30,133,50,1,1,1,1,,5,0,5,0,,,,1,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,212,,,,30,,,,124,,,82,18,50,,,,0,9,,,,75,86,71,,,0,15,,,,,,,,,2,2,2,1,,,,1,,,0.40,9,9,9,7
File,miner_tests.cpp,8,70,18,50,394,96,5,5,5,1,,89,8,70,18,,,,0,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,505,,,,50,,,,379,,,94,332,96,,,,0,15,,,,325,346,63,,,0,283,,,,,,,,,17,17,17,1,,,,2,,,0.25,23,23,23,5
Function,minimumSizeHint,,,,4,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,32,,,,4,,,,27,,,7,18,2,,,,0,0,21,,2,18,19,6,,,0,13,,,2,2,2,1,,0,,,,,0,,,1,0,,0.07,,,,
File,mining.cpp,5,40,2,117,772,50,6,6,7,2,,47,5,40,2,,,,1,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,936,,,,117,,,,750,,,141,585,50,,,,0,22,,,,310,417,129,,,2,286,,,,,,,,,43,39,48,17,,,,4,,,0.07,110,106,133,49
Struct,mining_score,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,,,,0,0,,0,0,,0,,0,0,0,,0,,0,0,,0,,,,,,,,,1,,,,0,,,,1,,,1,0,0,,,,0,0,,,,,0,0,,,0,0,,,,,,,,,0,0,0,0,,,0,,,0,0.00,0,0,0,0
File,mininode.py,,,,,,,1,1,1,0,,4,0,4,0,,,,52,,,,,,266,,,,,,,,,,,,,,,,,,,,,,,,,,,1785,,,,338,,,,1346,,,334,1031,107,,,,,,,,1,,1280,334,,,,946,,,1,1,1,1,,,12,12,,11,,,,4,,,0.08,375,375,375,288
File,misc.cpp,5,40,1,55,382,33,4,4,5,1,,45,5,33,1,,,,0,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,467,,,,52,,,,272,,,77,217,31,,,,84,33,,,,99,131,50,,,0,81,,,,,,,,,8,8,8,1,,,,3,,,0.11,32,32,39,8
Struct,modifiedentry_iter,0,4,0,0,7,0,1,1,1,1,,4,0,4,0,0,2,0,,0,0,,,,,1,0,,0,0,,0,,1,1,1,,0,,0,0,,1,,,,,,,,,7,,,,0,,,,7,,,3,1,0,,,,0,0,,,,,3,2,,,0,1,,,,,,,,,1,1,1,1,,,0,,,0,0.00,1,1,1,1
Public Const Function,modifiedentry_iter::operator(),,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,0,,,,4,,,1,1,0,,,,0,0,1,,1,1,1,0,,,0,1,,,1,1,1,1,,0,,,,,0,,,0,0,,0.00,,,,
Function,movecmd,,,,5,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,45,,,,5,,,,39,,,6,34,1,,,,0,0,15,,33,12,18,5,,,0,13,,,7,7,9,1,,1,,,,,0,,,1,0,,0.03,,,,
Static Function,multiUserAuthorized,,,,6,33,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,41,,,,6,,,,33,,,11,22,2,,,,0,0,15,,10,17,22,10,,,0,12,,,6,6,6,6,,3,,,,,3,,,2,3,,0.06,,,,
Class,multi_rpc.HTTPBasicsTest,,,,,,,1,1,1,0,,23,4,16,3,1,,0,,,,,,,,4,3,,,,,,,4,15,,,,,,,,,,,,,,,,,100,,,,20,,,,68,,,5,63,12,,,,,,,,,,,5,,,,63,,,,,,,,,1,1,,1,,,2,1,,,0.18,4,4,4,4
Function,multi_rpc.HTTPBasicsTest.__init__,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,0,,,,4,,,1,3,0,,,,,,,,1,,,1,,,,3,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,
Function,multi_rpc.HTTPBasicsTest.run_test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,16,,,,54,,,1,53,11,,,,,,,,1,,,1,,,,53,,,1,1,1,1,,,,,,,,,,0,,,0.20,,,,
Function,multi_rpc.HTTPBasicsTest.setup_chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,0,,,,7,,,1,6,1,,,,,,,,1,,,1,,,,6,,,1,1,1,1,,,,,,,,,,1,,,0.14,,,,
Function,multi_rpc.HTTPBasicsTest.setup_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,0,,,,2,,,1,1,0,,,,,,,,1,,,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,
File,multi_rpc.py,,,,,,,1,1,1,0,,23,4,16,3,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,26,,,,75,,,10,65,19,,,,,,,,2,,75,10,,,,65,,,2,2,2,1,,,2,2,,1,,,,1,,,0.25,4,4,4,4
File,multisig_tests.cpp,5,46,3,41,254,21,4,4,4,1,,54,5,46,3,,,,0,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,311,,,,41,,,,242,,,73,135,21,,,,0,12,,,,195,220,77,,,0,143,,,,,,,,,9,9,12,1,,,,3,,,0.09,19,19,22,5
File,mutexlock.h,0,3,0,9,19,15,1,1,1,1,,3,0,3,0,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,9,,,,14,,,9,2,15,,,,0,5,,,,6,9,7,,,0,2,,,,,,,,,1,1,1,1,,,,0,,,1.07,2,2,2,2
File,net.cpp,3,35,0,65,521,10,5,5,6,1,,39,3,35,0,,,,0,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,594,,,,65,,,,506,,,76,399,10,,,,0,15,,,,186,252,64,,,3,185,,,,,,,,,16,16,21,4,,,,3,,,0.02,67,67,86,22
File,net.cpp,2,18,2,413,2064,304,3,3,4,2,,22,2,17,2,,,,1,,,,,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,2759,,,,403,,,,1884,,,474,1115,295,,,,147,75,,,,994,1346,438,,,8,900,,,,,,,,,37,37,53,12,,,,6,,,0.16,363,361,425,209
File,net.h,0,8,0,127,633,120,2,2,2,1,,8,0,8,0,,,,6,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,858,,,,127,,,,607,,,332,167,120,,,,1,25,,,,377,422,309,,,0,113,,,,,,,,,4,4,4,3,,,,2,,,0.20,55,54,56,36
File,net_tests.cpp,2,12,1,28,127,14,1,1,1,1,,14,2,12,1,,,,3,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,167,,,,28,,,,118,,,54,53,14,,,,0,9,,,,80,117,86,,,0,31,,,,,,,,,2,2,2,1,,,,0,,,0.12,7,7,7,6
File,netbase.cpp,0,12,1,159,1208,92,3,3,4,2,,13,0,11,1,,,,0,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,1433,,,,159,,,,1128,,,253,662,91,,,,31,54,,,,552,844,224,,,3,617,,,,,,,,,23,21,26,22,,,,5,,,0.08,284,250,378,204
File,netbase.h,0,2,0,36,168,42,1,1,1,1,,2,0,2,0,,,,4,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,226,,,,36,,,,154,,,128,21,41,,,,3,14,,,,135,148,127,,,0,21,,,,,,,,,2,2,2,1,,,,1,,,0.27,16,16,16,15
File,netbase_tests.cpp,1,26,2,19,226,21,1,1,1,1,,28,1,26,2,,,,0,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,254,,,,19,,,,221,,,22,182,21,,,,0,5,,,,191,206,25,,,0,181,,,,,,,,,2,2,2,1,,,,1,,,0.10,9,9,10,8
File,netutil.py,,,,,,,2,2,2,0,,14,0,14,1,,,,0,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,155,,,,12,,,,133,,,38,95,20,,,,,,,,1,,107,16,,,,91,,,1,1,1,1,,,6,6,,6,,,,4,,,0.15,22,22,22,15
File,networkstyle.cpp,5,25,6,16,65,15,4,4,5,2,,36,5,23,6,,,,0,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,,16,,,,58,,,25,29,15,,,,1,6,,,,29,37,17,,,0,20,,,,,,,,,5,5,6,3,,,,4,,,0.26,8,8,9,4
File,networkstyle.h,0,1,0,7,21,6,1,1,1,1,,1,0,1,0,,,,1,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,7,,,,15,,,11,4,6,,,,0,6,,,,11,15,11,,,0,4,,,,,,,,,1,1,1,1,,,,0,,,0.40,4,4,4,4
Class,nodehandling.NodeHandlingTest,,,,,,,3,3,3,0,,32,2,26,9,1,,0,,,,,,,,2,2,,,,,,,2,13,,,,,,,,,,,,,,,,,68,,,,7,,,,53,,,3,50,19,,,,,,,,,,,3,,,,50,,,,,,,,,6,6,,1,,,2,2,,,0.36,7,7,7,2
Function,nodehandling.NodeHandlingTest.__init__,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,0,,,,4,,,1,3,0,,,,,,,,1,,,1,,,,3,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,
Function,nodehandling.NodeHandlingTest.run_test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,5,,,,48,,,1,47,19,,,,,,,,24,,,1,,,,47,,,6,6,6,1,,,,,,,,,,2,,,0.40,,,,
File,nodehandling.py,,,,,,,3,3,3,0,,32,2,26,9,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,12,,,,59,,,7,52,26,,,,,,,,2,,59,7,,,,52,,,2,2,2,1,,,6,6,,1,,,,2,,,0.44,7,7,7,2
Static Function,nonce_function_rfc6979,,,,0,23,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,31,,,,0,,,,23,,,5,15,8,,,,0,0,6,,8,17,20,4,,,0,16,,,4,4,4,1,,0,,,,,0,,,1,0,,0.35,,,,
Static Function,nonce_function_test_fail,,,,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,,,,0,,,,6,,,1,3,1,,,,0,0,2,,2,2,3,0,,,0,3,,,2,2,2,1,,1,,,,,0,,,1,0,,0.17,,,,
Static Function,nonce_function_test_retry,,,,0,26,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,29,,,,0,,,,26,,,7,19,3,,,,0,0,4,,6,9,14,1,,,0,13,,,7,7,7,4,,3,,,,,3,,,2,3,,0.12,,,,
File,notificator.cpp,0,23,1,41,257,38,3,2,3,1,,23,0,11,1,,,,0,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,326,,,,10,,,,42,,,11,17,10,,,,232,37,,,,14,26,4,,,0,22,,,,,,,,,4,3,4,1,,,,2,,,0.24,10,8,11,4
File,notificator.h,6,39,22,12,52,26,1,1,1,1,,58,5,31,22,,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,11,,,,33,,,23,5,26,,,,7,14,,,,12,12,8,,,0,4,,,,,,,,,1,1,1,1,,,,0,,,0.79,1,1,1,1
File,noui.cpp,1,9,1,9,43,8,2,2,2,1,,10,1,9,1,,,,0,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,9,,,,37,,,5,24,8,,,,0,6,,,,18,27,5,,,0,22,,,,,,,,,5,3,5,1,,,,1,,,0.22,8,6,8,4
File,noui.h,0,0,0,3,4,4,0,0,0,0,,0,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,3,,,,1,,,1,0,4,,,,0,3,,,,1,1,1,,,0,0,,,,,,,,,0,0,0,0,,,,0,,,4.00,0,0,0,0
Static Function,noui_InitMessage,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,1,0,,,,0,0,1,,1,1,1,0,,,0,1,,,1,1,1,1,,0,,,,,0,,,0,0,,0.00,,,,
Static Function,noui_ThreadSafeMessageBox,,,,2,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,,,,2,,,,23,,,2,19,2,,,,0,0,5,,8,13,18,1,,,0,17,,,5,3,5,1,,6,,,,,0,,,1,0,,0.09,,,,
Static Function,noui_ThreadSafeQuestion,,,,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,0,,,,4,,,1,1,1,,,,0,0,2,,1,1,1,0,,,0,1,,,1,1,1,1,,0,,,,,0,,,0,0,,0.25,,,,
Function,noui_connect,,,,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,,,,0,,,,6,,,1,3,1,,,,0,0,1,,1,3,3,0,,,0,3,,,1,1,1,1,,0,,,,,0,,,0,0,,0.17,,,,
Class,nulldummy.NULLDUMMYTest,,,,,,,1,1,1,0,,16,1,14,0,1,,0,,,,,,,,6,12,,,,,,,6,17,,,,,,,,,,,,,,,,,107,,,,16,,,,90,,,7,83,4,,,,,,,,,,,7,,,,81,,,,,,,,,3,3,,1,,,2,1,,,0.04,11,11,11,6
Function,nulldummy.NULLDUMMYTest.__init__,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,0,,,,4,,,1,3,0,,,,,,,,1,,,1,,,,3,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,
Function,nulldummy.NULLDUMMYTest.block_submit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,0,,,,19,,,1,18,0,,,,,,,,4,,,1,,,,17,,,3,3,3,1,,,,,,,,,,1,,,0.00,,,,
Function,nulldummy.NULLDUMMYTest.create_transaction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,0,,,,9,,,1,8,0,,,,,,,,1,,,1,,,,8,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,
Function,nulldummy.NULLDUMMYTest.run_test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,7,,,,45,,,1,44,3,,,,,,,,4,,,1,,,,44,,,3,3,3,1,,,,,,,,,,1,,,0.07,,,,
Function,nulldummy.NULLDUMMYTest.setup_network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,0,,,,3,,,1,2,1,,,,,,,,1,,,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.33,,,,
Function,nulldummy.NULLDUMMYTest.tx_submit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,0,,,,9,,,1,8,0,,,,,,,,2,,,1,,,,8,,,2,2,2,1,,,,,,,,,,1,,,0.00,,,,
File,nulldummy.py,,,,,,,2,2,2,0,,15,1,14,0,,,,1,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,149,,,,22,,,,122,,,15,107,8,,,,,,,,2,,110,15,,,,95,,,2,2,2,1,,,3,3,,1,,,,2,,,0.07,14,14,14,7
Function,nulldummy.trueDummy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,0,,,,11,,,1,10,0,,,,,,,,3,,,1,,,,9,,,3,3,3,1,,,,,,,,,,2,,,0.00,,,,
File,num.h,0,0,0,22,29,23,0,0,0,0,,0,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,22,,,,16,,,16,0,23,,,,2,13,,,,16,17,17,,,0,0,,,,,,,,,0,0,0,0,,,,0,,,1.44,0,0,0,0
File,num_gmp.h,0,0,0,5,10,5,0,0,0,0,,0,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,5,,,,5,,,5,0,5,,,,0,5,,,,4,4,4,,,0,0,,,,,,,,,0,0,0,0,,,,0,,,1.00,0,0,0,0
File,num_gmp_impl.h,0,12,1,33,238,18,4,4,5,1,,13,0,12,1,,,,0,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,288,,,,33,,,,223,,,37,143,18,,,,3,12,,,,138,187,37,,,0,150,,,,,,,,,11,11,12,4,,,,3,,,0.08,75,75,97,24
File,num_impl.h,0,0,0,5,13,6,0,0,0,0,,0,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,5,,,,0,,,0,0,5,,,,3,13,,,,0,0,0,,,0,0,,,,,,,,,0,0,0,0,,,,0,,,0.00,0,0,0,0
File,openuridialog.cpp,0,7,0,8,40,4,1,1,1,1,,7,0,6,0,,,,0,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,8,,,,32,,,11,12,4,,,,1,7,,,,10,17,8,,,0,9,,,,,,,,,2,2,2,1,,,,1,,,0.13,7,7,7,5
File,openuridialog.h,0,0,0,10,21,4,0,0,0,0,,0,0,0,0,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,10,,,,17,,,12,0,4,,,,0,4,,,,8,10,10,,,0,0,,,,,,,,,0,0,0,0,,,,0,,,0.24,0,0,0,0
